,skinTemp,RH,windspeed,windquad,UHIn,windquad_cat,surface_pressure,NDVI
0,23.268334960937523,0.5265751223895168,6.751555066691873,8,4,Oitavo,98943.24,0.44705883
1,21.84322509765628,0.5426406196589513,4.894383301329353,5,4,Quinto,99302484.0,0.40554595
2,22.315454101562523,0.5399058141634732,6.850719640192462,5,4,Quinto,99267.17,0.40554595
3,22.284936523437523,0.5408665282459835,6.521883589075065,5,4,Quinto,99228.05,0.40554595
4,21.919854736328148,0.5422887376911789,6.503636110855904,5,4,Quinto,99177.53,0.40554595
5,21.82247314453128,0.5425179784523868,6.264156744115508,5,4,Quinto,99161.8,0.40554595
6,21.82686767578128,0.5424561229698384,5.8948068137912255,5,4,Quinto,99246414.0,0.40554595
7,20.994226074218773,0.4740513860819842,3.2276234366502106,2,4,Segundo,99022.06,0.29261082
8,23.520532226562523,0.4999444627550296,2.7327366764811027,2,4,Segundo,99098.45,0.29261082
9,30.648706054687523,0.4634836070459794,2.5668997005446332,1,4,Primeiro,99180.32,0.29261082
10,22.352380371093773,0.4721598745091273,5.718613414841307,5,4,Quinto,98910.02,0.29261082
11,22.054284667968773,0.4759515558982158,5.539076400567768,5,4,Quinto,98907.05,0.29261082
12,21.707116699218773,0.4697798577833957,3.494922978493269,4,4,Quarto,98948.44,0.29261082
13,19.275048828125023,0.5290545298774433,6.06705171282149,1,4,Primeiro,99134.53,0.35552034
14,23.179528808593773,0.4901487915999182,7.546435488273929,8,4,Oitavo,98809.48,0.33420026
15,23.733300781250023,0.4810559894143703,8.611113408985759,8,4,Oitavo,98672.04,0.33420026
16,23.429772949218773,0.484460211156355,8.254525740466622,8,4,Oitavo,98732.61,0.33420026
17,19.330438232421898,0.5182867950984253,8.211549370105507,1,4,Primeiro,99096.68,0.3542933
18,30.627221679687523,0.5119104346307634,7.560444434699042,2,4,Segundo,98562.59,0.38894907
19,22.583123779296898,0.4931380335398384,9.760372197921333,8,4,Oitavo,98959.87,0.35889977
20,22.07369384765628,0.4965962483989018,9.774155130900414,1,4,Primeiro,98957984.0,0.35889977
21,21.702966308593773,0.4989213298729852,9.97161465793521,1,4,Primeiro,98928695.0,0.35889977
