index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
218,-15.632077021420072,-56.05666422708762,01,07,2010,10,20.691918945312523,19.514428710937523,14.036889648437525,0.0,0.493989848207089,1.964253877702872,39.51597476824523,-8.100085e-05,99142.74,1.0,19.290120597763405,20.640980806998357,0.011494475011118143,0.0024617406654642428,66.06167924097626,-1.1843700427512278,52.917524680180854,medio,forte,3.0,fraco,1.0,2010-07-01,2010-07-01,COXIPO,0.37970838
234,-15.632077021420072,-56.05666422708762,01,07,2010,04,21.215295410156276,19.875024414062523,14.417382812500025,0.0,0.4930607777906844,1.5460550683123555,67.10593147909248,-3.093877e-05,99143.92,2.0,19.649353519780675,21.12966311759385,0.011354496456476041,0.004036346933044918,66.73259118392996,-1.1297068302216158,57.555339643258755,medio,forte,3.0,fraco,1.0,2010-07-01,2010-07-01,COXIPO,0.37970838
235,-15.632077021420072,-56.05666422708762,01,07,2010,05,20.489038085937523,19.324578857421898,14.227441406250025,0.0,0.4968682685695103,1.8318847134279996,38.54509069910739,-3.8795406e-05,99104.17,1.0,19.109747539448335,20.397507803806548,0.011116998696768656,0.004467280589116391,65.8166802797636,-1.213149650498919,50.29643175730818,medio,forte,3.0,fraco,1.0,2010-07-01,2010-07-01,COXIPO,0.37970838
236,-15.632077021420072,-56.05666422708762,01,07,2010,06,20.409631347656276,19.512872314453148,14.241387939453148,0.0,0.4975464050991313,1.6920483121576195,24.26819317900652,-4.7937967e-05,99074734.0,1.0,19.269866389776155,20.28850020697564,0.012453621422869604,0.00593499895305778,65.71777555112244,-1.1846059790950845,52.52644544275731,medio,forte,3.0,medio,2.0,2010-07-01,2010-07-01,COXIPO,0.37970838
237,-15.632077021420072,-56.05666422708762,01,07,2010,07,20.777032470703148,19.964379882812523,14.700646972656273,0.0,0.498318327560438,1.5613650170178466,29.328738699431145,-5.6560617e-05,99059.2,1.0,19.675670930889055,20.643524671966702,0.014461203083598875,0.006425739523904563,66.19941813216192,-1.1161613083625515,58.09209722270384,medio,forte,3.0,medio,2.0,2010-07-01,2010-07-01,COXIPO,0.37970838
238,-15.632077021420072,-56.05666422708762,01,07,2010,08,20.505395507812523,19.592797851562523,14.563195800781273,0.0,0.4992589872245351,1.7113254925869337,33.280163597836975,-6.430177e-05,99064.41,1.0,19.336641708239654,20.39618836776424,0.013073995111037219,0.005325775843078762,65.85248998408572,-1.1724899539076223,53.3301791831121,medio,forte,3.0,medio,2.0,2010-07-01,2010-07-01,COXIPO,0.37970838
239,-15.632077021420072,-56.05666422708762,01,07,2010,09,20.579553222656276,19.589624023437523,14.313134765625025,0.0,0.4968537403903586,1.8207333932197791,37.27733626915145,-7.2505325e-05,99091.32,1.0,19.333999721743055,20.47474669092736,0.013048964155138062,0.00509275058573829,65.93397671074308,-1.172971079000977,53.5470085212293,medio,forte,3.0,medio,2.0,2010-07-01,2010-07-01,COXIPO,0.37970838
374,-15.632077021420072,-56.05666422708762,10,12,2010,21,31.082574462890648,32.22292480468752,22.584924316406276,0.0012620591,0.4834610649534398,1.2839437588024525,33.792902764176176,-0.0041264184,98114.95,1.0,31.87895838139167,30.796056519684214,0.010674587281593262,0.009217960486140113,79.33143478630669,0.7421288502863028,298.13249569702947,baixo,forte,3.0,medio,2.0,2010-12-10,2010-12-10,COXIPO,0.42448464
375,-15.632077021420072,-56.05666422708762,10,12,2010,22,29.863061523437523,30.0915466308594,22.695764160156276,0.0013354026,0.4925843807905621,2.523886240309772,6.1436830643012,-0.0041908994,98134.8,1.0,29.752733909353083,29.566494379677238,0.011259398716278022,0.009930902212672645,77.90731180439886,0.4190302190844884,241.20974436596842,medio,forte,3.0,medio,2.0,2010-12-10,2010-12-10,COXIPO,0.42448464
376,-15.632077021420072,-56.05666422708762,10,12,2010,23,28.849877929687523,28.500329589843773,22.879418945312523,0.001375591,0.5009916995605483,2.782286023156977,27.242676457933957,-0.004235955,98201.22,1.0,28.16019378969935,28.621010569778775,0.011934451462120377,0.007933044308420971,76.71917124618663,0.17781537780939402,202.24257068428315,medio,forte,3.0,medio,2.0,2010-12-10,2010-12-10,COXIPO,0.42448464
458,-15.632077021420072,-56.05666422708762,10,05,2010,10,13.095452880859398,12.140954589843773,8.689172363281273,0.0,0.5094570103036613,2.278911225123083,197.4418279354224,-0.0002219798,99601375.0,5.0,11.955326272061427,13.068282467761549,0.015289433496244903,0.0020747975152170606,56.21175162956989,-2.3021254110763563,-10.570274757703702,medio,muito_forte,4.0,fraco,1.0,2010-05-10,2010-05-10,COXIPO,0.45777026
478,-15.632077021420072,-56.05666422708762,10,05,2010,08,14.007165527343773,13.232232666015648,8.232141113281273,0.0,0.4990636380091101,2.4372933720782237,198.91888881868533,-0.00018802099,99516.61,5.0,13.082668475164837,14.00691914341553,0.01130302002888268,1.7589849121276446e-05,57.40968302081581,-2.1366970244102763,-4.877619341894106,medio,forte,3.0,fraco,1.0,2010-05-10,2010-05-10,COXIPO,0.45777026
479,-15.632077021420072,-56.05666422708762,10,05,2010,09,13.511163330078148,12.648889160156273,8.364770507812523,0.0,0.5037924404764987,2.310393902349303,199.2646679833803,-0.00020568725,99534.74,5.0,12.484602398849972,13.49959111165441,0.012988236296970657,0.0008564931191361803,56.76114146893758,-2.225126891328314,-8.111475349138235,medio,forte,3.0,fraco,1.0,2010-05-10,2010-05-10,COXIPO,0.45777026
482,-15.632077021420072,-56.05666422708762,10,06,2010,10,20.199548339843773,19.068261718750023,16.809472656250023,0.0,0.5185949117759889,2.2329248429139064,202.03913453305248,-7.716101e-05,99512266.0,5.0,18.67889225096218,19.90981063968212,0.020419767335423826,0.014343771221366467,65.56725493151689,-1.2520051279901354,45.182465657166794,medio,extremo,5.0,forte,3.0,2010-06-10,2010-06-10,COXIPO,0.40052894
483,-15.632077021420072,-56.05666422708762,10,06,2010,11,20.418420410156276,19.564172363281276,17.150537109375023,0.0,0.5195742883613199,1.8481075442571608,197.6614149985533,-8.8399276e-05,99575766.0,5.0,19.235072533144944,20.143783558563257,0.016821556466860742,0.013450445532819613,65.86175282979121,-1.176829332153456,50.82814303603185,medio,muito_forte,4.0,forte,3.0,2010-06-10,2010-06-10,COXIPO,0.40052894
498,-15.632077021420072,-56.05666422708762,10,06,2010,04,22.723107910156276,21.541955566406276,17.849877929687523,0.0,0.5077658704134754,2.229467111165369,191.24541907803572,-3.2730168e-05,99483.22,5.0,21.30837217787382,22.566322264815767,0.010843184028135232,0.00689983280281975,68.8046764606708,-0.8770143797483182,77.93070238672024,medio,forte,3.0,medio,2.0,2010-06-10,2010-06-10,COXIPO,0.40052894
